,GID_1_41,year,grp_usd
3876,CHL.1_1,2015,1148228630.96109
3877,CHL.1_1,2016,1435453742.40256
3878,CHL.1_1,2017,1687908941.19558
3879,CHL.1_1,2018,1601134882.25298
3880,CHL.1_1,2019,1587525128.3724
3881,CHL.2_1,1960,1266175399.370626
3882,CHL.2_1,1961,1285284269.105859
3883,CHL.2_1,1962,1575101006.426452
3884,CHL.2_1,1963,1521157854.927942
3885,CHL.2_1,1964,1630985006.33276
3886,CHL.2_1,1965,1487074882.225713
3887,CHL.2_1,1966,1793609226.390896
3888,CHL.2_1,1967,1740433738.4055178
3889,CHL.2_1,1968,1669430606.095526
3890,CHL.2_1,1969,1987610288.242194
3891,CHL.2_1,1970,1979212999.74632
3892,CHL.2_1,1971,2322335161.70175
3893,CHL.2_1,1972,2219751131.639524
3894,CHL.2_1,1973,3216431412.0099797
3895,CHL.2_1,1974,3120333101.74008
3896,CHL.2_1,1975,1325390588.6364439
3897,CHL.2_1,1976,2007651863.4634562
3898,CHL.2_1,1977,2583765255.916197
3899,CHL.2_1,1978,2843337411.04818
3900,CHL.2_1,1979,3363748396.9999
3901,CHL.2_1,1980,4027895053.45902
3902,CHL.2_1,1981,4143502657.1136
3903,CHL.2_1,1982,3440930570.793902
3904,CHL.2_1,1983,2643664066.75776
3905,CHL.2_1,1984,2417494057.626195
3906,CHL.2_1,1985,1982297708.2779002
3907,CHL.2_1,1986,2069791332.427264
3908,CHL.2_1,1987,2209848245.007286
3909,CHL.2_1,1988,2512624398.5259356
3910,CHL.2_1,1989,2926691830.11375
3911,CHL.2_1,1990,3056882259.845344
3912,CHL.2_1,1991,3543171725.324946
3913,CHL.2_1,1992,3792078319.9944725
3914,CHL.2_1,1993,3816728379.913874
3915,CHL.2_1,1994,4435723222.1808
3916,CHL.2_1,1995,5324564845.9821005
3917,CHL.2_1,1996,6287199188.5867605
3918,CHL.2_1,1997,7093917947.81124
3919,CHL.2_1,2003,6663844370.58192
3920,CHL.2_1,2004,8362380878.95428
3921,CHL.2_1,2005,9976775342.89657
3922,CHL.2_1,2006,12195368418.4641
3923,CHL.2_1,2007,13272125072.60915
3924,CHL.2_1,2008,14230258696.7541
3925,CHL.2_1,2009,11950039665.79896
3926,CHL.2_1,2010,27472588795.76802
3927,CHL.2_1,2011,27800301699.568443
3928,CHL.2_1,2012,28132363757.64955
3929,CHL.2_1,2013,26996080086.893253
3930,CHL.2_1,2014,25827858100.509922
3931,CHL.2_1,2015,22247458698.29574
3932,CHL.2_1,2016,21058090650.9004
3933,CHL.2_1,2017,23700348250.58625
3934,CHL.2_1,2018,25227576680.33512
3935,CHL.2_1,2019,23224111942.2725
3936,CHL.3_1,1960,859247891.027064
3937,CHL.3_1,1961,866531720.91368
3938,CHL.3_1,1962,1021630298.0531449
3939,CHL.3_1,1963,968890802.644362
3940,CHL.3_1,1964,967158690.41624
3941,CHL.3_1,1965,935804049.2880001
3942,CHL.3_1,1966,1037250515.3997959
3943,CHL.3_1,1967,938765785.908599
3944,CHL.3_1,1968,967830193.21815
3945,CHL.3_1,1969,1052123883.5616081
3946,CHL.3_1,1970,1125843940.7280521
3947,CHL.3_1,1971,1307767629.508032
3948,CHL.3_1,1972,1376121010.554312
3949,CHL.3_1,1973,1794141554.0937161
3950,CHL.3_1,1974,1612021376.382003
3951,CHL.3_1,1975,772193826.42448
3952,CHL.3_1,1976,981367388.614506
3953,CHL.3_1,1977,1228313394.421438
3954,CHL.3_1,1978,1231726344.982848
3955,CHL.3_1,1979,1484610585.835552
3956,CHL.3_1,1980,1822965307.499496
3957,CHL.3_1,1981,1939017757.992877
3958,CHL.3_1,1982,1433579116.469672
3959,CHL.3_1,1983,1139418979.2206311
3960,CHL.3_1,1984,1090681800.714725
3961,CHL.3_1,1985,955423810.320546
3962,CHL.3_1,1986,698457285.7673448
3963,CHL.3_1,1987,842129867.5287149
3964,CHL.3_1,1988,986917057.937022
3965,CHL.3_1,1989,1046354581.974356
3966,CHL.3_1,1990,1084911954.3799682
3967,CHL.3_1,1991,1147799654.389448
3968,CHL.3_1,1992,1379793742.00899
3969,CHL.3_1,1993,1466771101.94169
3970,CHL.3_1,1994,1584430885.01068
3971,CHL.3_1,1995,1992809495.618757
3972,CHL.3_1,1996,1981532135.165026
3973,CHL.3_1,1997,2124709426.57675
3974,CHL.3_1,2003,
3975,CHL.3_1,2004,
3976,CHL.3_1,2005,
3977,CHL.3_1,2006,
3978,CHL.3_1,2007,
3979,CHL.3_1,2008,
3980,CHL.3_1,2009,
3981,CHL.3_1,2010,4875577629.39113
3982,CHL.3_1,2011,5591922476.041216
3983,CHL.3_1,2012,5670571771.759122
3984,CHL.3_1,2013,6008565178.566787
3985,CHL.3_1,2014,5471292180.245793
3986,CHL.3_1,2015,6122063318.797748
3987,CHL.3_1,2016,6469915973.37982
3988,CHL.3_1,2017,7017697117.747184
3989,CHL.3_1,2018,7488439594.94638
3990,CHL.3_1,2019,6897000943.90902
3991,CHL.4_1,2010,1318004382.368806
3992,CHL.4_1,2011,1503967474.6378121
3993,CHL.4_1,2012,1530162132.414474
3994,CHL.4_1,2013,1643143392.596802
3995,CHL.4_1,2014,1537572711.7976608
3996,CHL.4_1,2015,1790023196.362352
3997,CHL.4_1,2016,1855907365.986648
3998,CHL.4_1,2017,2041819065.80428
3999,CHL.4_1,2018,2058523455.770144
4000,CHL.4_1,2019,1891178638.257364
4001,CHL.5_1,1960,461789959.4343
4002,CHL.5_1,1961,476914358.56158
4003,CHL.5_1,1962,651110459.621076
4004,CHL.5_1,1963,679813569.2931039
4005,CHL.5_1,1964,623285758.288518
4006,CHL.5_1,1965,684802389.319268
4007,CHL.5_1,1966,615656123.249205
4008,CHL.5_1,1967,561839527.5715799
4009,CHL.5_1,1968,566292247.6426439
4010,CHL.5_1,1969,620779734.043365
4011,CHL.5_1,1970,688798792.666375
4012,CHL.5_1,1971,654440686.875976
4013,CHL.5_1,1972,635973702.449756
4014,CHL.5_1,1973,839427654.713319
4015,CHL.5_1,1974,792475431.513535
4016,CHL.5_1,1975,367265807.552948
4017,CHL.5_1,1976,473734658.905956
4018,CHL.5_1,1977,561073874.84224
4019,CHL.5_1,1978,652511673.133682
4020,CHL.5_1,1979,827218948.845996
4021,CHL.5_1,1980,1016834826.0696601
4022,CHL.5_1,1981,1038910581.4353751
4023,CHL.5_1,1982,757088727.184144
4024,CHL.5_1,1983,600945028.381823
4025,CHL.5_1,1984,576693159.2782589
4026,CHL.5_1,1985,558576801.430128
4027,CHL.5_1,1986,487835805.030559
4028,CHL.5_1,1987,571038197.836256
4029,CHL.5_1,1988,637216743.57183
4030,CHL.5_1,1989,703878747.222618
4031,CHL.5_1,1990,768649647.07468
4032,CHL.5_1,1991,931411523.884452
4033,CHL.5_1,1992,1112714460.590478
4034,CHL.5_1,1993,1192865668.3822498
4035,CHL.5_1,1994,1445776509.222765
4036,CHL.5_1,1995,1871401419.564264
4037,CHL.5_1,1996,2050919934.290317
4038,CHL.5_1,1997,2163950323.82991
4039,CHL.5_1,2003,1712289510.79296
4040,CHL.5_1,2004,2074219318.833255
4041,CHL.5_1,2005,2484914034.089856
4042,CHL.5_1,2006,3286554699.1556396
4043,CHL.5_1,2007,3733297409.87352
4044,CHL.5_1,2008,4213455983.48694
4045,CHL.5_1,2009,3614085032.85248
4046,CHL.5_1,2010,5888220653.61288
4047,CHL.5_1,2011,7466697817.29644
4048,CHL.5_1,2012,7429247297.36477
4049,CHL.5_1,2013,7265550882.5292
4050,CHL.5_1,2014,5708462242.4866495
4051,CHL.5_1,2015,4877798967.507
4052,CHL.5_1,2016,5179603905.03702
4053,CHL.5_1,2017,5960603726.9066
4054,CHL.5_1,2018,5795013570.283299
4055,CHL.5_1,2019,5298883665.71862
4056,CHL.8_1,1960,1315554920.8073
4057,CHL.8_1,1961,1342780034.965838
4058,CHL.8_1,1962,1659647734.9593039
4059,CHL.8_1,1963,1520026026.703395
4060,CHL.8_1,1964,1617867912.558054
4061,CHL.8_1,1965,1484984487.2686498
4062,CHL.8_1,1966,1690427434.2684371
4063,CHL.8_1,1967,1801530368.636354
4064,CHL.8_1,1968,1805729702.0624418
4065,CHL.8_1,1969,1968039170.4178798
4066,CHL.8_1,1970,1931382537.7379398
4067,CHL.8_1,1971,2084716258.505496
4068,CHL.8_1,1972,2238291602.650506
4069,CHL.8_1,1973,2987266841.501488
4070,CHL.8_1,1974,3207255230.888576
4071,CHL.8_1,1975,1319169485.779992
4072,CHL.8_1,1976,1517760929.828403
4073,CHL.8_1,1977,1931459194.3487399
4074,CHL.8_1,1978,2014352403.6634178
4075,CHL.8_1,1979,2604115057.525212
4076,CHL.8_1,1980,3137144960.4912453
4077,CHL.8_1,1981,3383589431.8651733
4078,CHL.8_1,1982,2641047656.877072
4079,CHL.8_1,1983,1938283682.048428
4080,CHL.8_1,1984,1886185932.13726
4081,CHL.8_1,1985,1741043480.596476
4082,CHL.8_1,1986,1799252223.7803762
4083,CHL.8_1,1987,1993002298.9884388
4084,CHL.8_1,1988,2122907977.8027
4085,CHL.8_1,1989,2170847292.092271
4086,CHL.8_1,1990,2239258681.209656
4087,CHL.8_1,1991,2372146475.1217737
4088,CHL.8_1,1992,2775713736.246984
4089,CHL.8_1,1993,2829632965.979875
4090,CHL.8_1,1994,3278925124.430196
4091,CHL.8_1,1995,3823071775.3575864
4092,CHL.8_1,1996,3833718411.919288
4093,CHL.8_1,1997,3868854790.737015
4094,CHL.8_1,2003,3504473439.14181
4095,CHL.8_1,2004,4588108468.79892
4096,CHL.8_1,2005,5683034357.803996
4097,CHL.8_1,2006,7035178645.188918
4098,CHL.8_1,2007,7452707039.275072
4099,CHL.8_1,2008,8321941840.012031
4100,CHL.8_1,2009,7211018913.186
4101,CHL.8_1,2010,10538185785.54608
4102,CHL.8_1,2011,11829910005.672659
4103,CHL.8_1,2012,11604149919.69701
4104,CHL.8_1,2013,11575497430.12573
4105,CHL.8_1,2014,10876965639.07773
4106,CHL.8_1,2015,11132013592.83696
4107,CHL.8_1,2016,11286228614.9604
4108,CHL.8_1,2017,12003582271.97772
4109,CHL.8_1,2018,12474606372.594719
4110,CHL.8_1,2019,11607843226.99892
4111,CHL.6_1,1960,3511085034.358842
4112,CHL.6_1,1961,3549580590.5585523
4113,CHL.6_1,1962,4398578158.914257
4114,CHL.6_1,1963,4059683355.1638002
4115,CHL.6_1,1964,4173047337.343417
4116,CHL.6_1,1965,4119800397.4503603
4117,CHL.6_1,1966,4485681317.082208
4118,CHL.6_1,1967,4426734980.813687
4119,CHL.6_1,1968,4384788282.54996
4120,CHL.6_1,1969,4816978829.245206
4121,CHL.6_1,1970,4984839746.400436
4122,CHL.6_1,1971,5973693179.920895
4123,CHL.6_1,1972,6207985271.969894
4124,CHL.6_1,1973,8356050579.10337
4125,CHL.6_1,1974,7214644609.4358
4126,CHL.6_1,1975,3024913965.6615357
4127,CHL.6_1,1976,4085676276.9669895
4128,CHL.6_1,1977,5103892109.615011
4129,CHL.6_1,1978,5244470783.509875
4130,CHL.6_1,1979,6462103680.590361
4131,CHL.6_1,1980,7949174727.057984
4132,CHL.6_1,1981,8500883848.349169
4133,CHL.6_1,1982,5892867118.124161
4134,CHL.6_1,1983,4896765765.496215
4135,CHL.6_1,1984,4682143911.402138
4136,CHL.6_1,1985,4106987370.1913943
4137,CHL.6_1,1986,3353646624.725984
4138,CHL.6_1,1987,3737748509.48
4139,CHL.6_1,1988,4222961987.9076
4140,CHL.6_1,1989,4353195636.582346
4141,CHL.6_1,1990,4609330287.917453
4142,CHL.6_1,1991,4889604297.76884
4143,CHL.6_1,1992,5519483943.41498
4144,CHL.6_1,1993,5536320137.103471
4145,CHL.6_1,1994,5976795213.932432
4146,CHL.6_1,1995,7246305578.635408
4147,CHL.6_1,1996,7187804722.504505
4148,CHL.6_1,1997,7513603775.9706
4149,CHL.6_1,2003,8921157468.826416
4150,CHL.6_1,2004,11376431779.857836
4151,CHL.6_1,2005,14249532851.873564
4152,CHL.6_1,2006,17686760695.92282
4153,CHL.6_1,2007,18923380536.838303
4154,CHL.6_1,2008,20803489085.50511
4155,CHL.6_1,2009,17504481238.972935
4156,CHL.6_1,2010,15800443631.56051
4157,CHL.6_1,2011,18653357075.72787
4158,CHL.6_1,2012,18329577725.94016
4159,CHL.6_1,2013,18715502388.026432
4160,CHL.6_1,2014,17553144603.092625
4161,CHL.6_1,2015,18596564839.512157
4162,CHL.6_1,2016,18795036514.3704
4163,CHL.6_1,2017,20115523405.20276
4164,CHL.6_1,2018,21414311931.7068
4165,CHL.6_1,2019,19421601208.32568
4166,CHL.7_1,1960,531504217.618725
4167,CHL.7_1,1961,545403082.11252
4168,CHL.7_1,1962,719006445.485488
4169,CHL.7_1,1963,691481997.0768341
4170,CHL.7_1,1964,723284777.533147
4171,CHL.7_1,1965,647203409.22702
4172,CHL.7_1,1966,757948567.3519101
4173,CHL.7_1,1967,685316266.7740921
4174,CHL.7_1,1968,705028354.3347
4175,CHL.7_1,1969,766974666.006269
4176,CHL.7_1,1970,772792452.672201
4177,CHL.7_1,1971,858953611.4446951
4178,CHL.7_1,1972,894797275.8205639
4179,CHL.7_1,1973,1290194883.14607
4180,CHL.7_1,1974,1153625607.4500961
4181,CHL.7_1,1975,534001609.572879
4182,CHL.7_1,1976,694441050.328368
4183,CHL.7_1,1977,840428651.7131679
4184,CHL.7_1,1978,882467169.01005
4185,CHL.7_1,1979,1124805534.5650702
4186,CHL.7_1,1980,1303235323.679825
4187,CHL.7_1,1981,1342772757.4282322
4188,CHL.7_1,1982,1017892474.949952
4189,CHL.7_1,1983,817168469.07619
4190,CHL.7_1,1984,774983959.373016
4191,CHL.7_1,1985,678139179.151962
4192,CHL.7_1,1986,771004122.855312
4193,CHL.7_1,1987,836599616.41346
4194,CHL.7_1,1988,1055698874.7192719
4195,CHL.7_1,1989,1115977681.240566
4196,CHL.7_1,1990,1186071675.934512
4197,CHL.7_1,1991,1296966591.076278
4198,CHL.7_1,1992,1538400406.9971678
4199,CHL.7_1,1993,1470246162.022378
4200,CHL.7_1,1994,1708222297.9224122
4201,CHL.7_1,1995,2082868219.4243221
4202,CHL.7_1,1996,2088684623.2054
4203,CHL.7_1,1997,2161296124.583076
4204,CHL.7_1,2003,2157670353.02223
4205,CHL.7_1,2004,2723052085.51204
4206,CHL.7_1,2005,3314216189.140457
4207,CHL.7_1,2006,4138875843.377613
4208,CHL.7_1,2007,4613025260.452702
4209,CHL.7_1,2008,5387739979.684287
4210,CHL.7_1,2009,4438274199.052032
4211,CHL.7_1,2010,7421032813.695201
4212,CHL.7_1,2011,8627840969.38398
4213,CHL.7_1,2012,8419253125.959499
4214,CHL.7_1,2013,8076713728.947499
4215,CHL.7_1,2014,7463132465.539632
4216,CHL.7_1,2015,6493324065.317712
4217,CHL.7_1,2016,6644429083.67003
4218,CHL.7_1,2017,7465338211.736
4219,CHL.7_1,2018,7652296624.978302
4220,CHL.7_1,2019,7259544772.075594
4221,CHL.9_1,1960,1325625924.99888
4222,CHL.9_1,1961,1374396312.84592
4223,CHL.9_1,1962,1624692344.1006358
4224,CHL.9_1,1963,1546753704.381535
4225,CHL.9_1,1964,1553363350.434987
4226,CHL.9_1,1965,1545606534.904458
4227,CHL.9_1,1966,1683978679.149756
4228,CHL.9_1,1967,1611655859.074118
4229,CHL.9_1,1968,1634912067.7538702
4230,CHL.9_1,1969,1755943837.361341
4231,CHL.9_1,1970,1812516164.4957209
4232,CHL.9_1,1971,2056600767.03705
4233,CHL.9_1,1972,2115342807.8999128
4234,CHL.9_1,1973,2934885689.5786858
4235,CHL.9_1,1974,2570946780.100429
4236,CHL.9_1,1975,1198320709.756616
4237,CHL.9_1,1976,1522085453.228858
4238,CHL.9_1,1977,1894313164.259691
4239,CHL.9_1,1978,1939716052.219924
4240,CHL.9_1,1979,2290052776.721292
4241,CHL.9_1,1980,2846291758.72232
4242,CHL.9_1,1981,3043693511.63478
4243,CHL.9_1,1982,2242674629.047696
4244,CHL.9_1,1983,1788571798.798815
4245,CHL.9_1,1984,1679834791.4613318
4246,CHL.9_1,1985,1425840402.135072
4247,CHL.9_1,1986,1196825968.7165
4248,CHL.9_1,1987,1402232889.82374
4249,CHL.9_1,1988,1529049925.48347
4250,CHL.9_1,1989,1604544797.0379999
4251,CHL.9_1,1990,1804340325.5513299
4252,CHL.9_1,1991,1869049206.6902099
4253,CHL.9_1,1992,2157171779.074595
4254,CHL.9_1,1993,2214511490.51272
4255,CHL.9_1,1994,2502161052.82425
4256,CHL.9_1,1995,3132685952.5413904
4257,CHL.9_1,1996,3260002143.350205
4258,CHL.9_1,1997,3637346769.32172
4259,CHL.9_1,2003,4328748533.7603
4260,CHL.9_1,2004,5564432644.994232
4261,CHL.9_1,2005,6740028784.524498
4262,CHL.9_1,2006,8414907552.2286005
4263,CHL.9_1,2007,9092430317.52925
4264,CHL.9_1,2008,10211040874.02912
4265,CHL.9_1,2009,8550288469.5536
4266,CHL.9_1,2010,5729250128.787576
4267,CHL.9_1,2011,6767236893.147948
4268,CHL.9_1,2012,6590231613.949615
4269,CHL.9_1,2013,7211284925.362665
4270,CHL.9_1,2014,7393237291.444535
4271,CHL.9_1,2015,7355545655.709935
4272,CHL.9_1,2016,7865420039.2605
4273,CHL.9_1,2017,9230272217.45933
4274,CHL.9_1,2018,9555647866.94936
4275,CHL.9_1,2019,9114490718.1944
4276,CHL.10_1,2010,2609184061.7760963
4277,CHL.10_1,2011,2926559560.145088
4278,CHL.10_1,2012,3057245500.161044
4279,CHL.10_1,2013,3289348611.361874
4280,CHL.10_1,2014,3123416681.394912
4281,CHL.10_1,2015,3352058890.783904
4282,CHL.10_1,2016,
4283,CHL.10_1,2017,
4284,CHL.10_1,2018,
4285,CHL.10_1,2019,
4286,CHL.11_1,1960,695087395.410264
4287,CHL.11_1,1961,708104922.17097
4288,CHL.11_1,1962,851319989.78377
4289,CHL.11_1,1963,817651131.11112
4290,CHL.11_1,1964,834823090.0070599
4291,CHL.11_1,1965,840555072.884
4292,CHL.11_1,1966,871667058.23202
4293,CHL.11_1,1967,869365800.8163
4294,CHL.11_1,1968,785225898.1149961
4295,CHL.11_1,1969,814529698.728775
4296,CHL.11_1,1970,853125243.2209921
4297,CHL.11_1,1971,1001533214.5914
4298,CHL.11_1,1972,991183375.7620201
4299,CHL.11_1,1973,1291395841.532
4300,CHL.11_1,1974,1171983243.3365
4301,CHL.11_1,1975,480728725.97491497
4302,CHL.11_1,1976,628023348.142021
4303,CHL.11_1,1977,809067190.8688321
4304,CHL.11_1,1978,928300108.5843
4305,CHL.11_1,1979,1090512393.474584
4306,CHL.11_1,1980,1477835744.5515401
4307,CHL.11_1,1981,1671657155.0713
4308,CHL.11_1,1982,1220393938.0951722
4309,CHL.11_1,1983,968931255.575272
4310,CHL.11_1,1984,887962404.56526
4311,CHL.11_1,1985,763383461.5302999
4312,CHL.11_1,1986,982078372.040849
4313,CHL.11_1,1987,1111005256.339045
4314,CHL.11_1,1988,1154179744.8552291
4315,CHL.11_1,1989,1272503632.675478
4316,CHL.11_1,1990,1306844736.077527
4317,CHL.11_1,1991,1392101453.853253
4318,CHL.11_1,1992,1469390365.581578
4319,CHL.11_1,1993,1436348965.7828588
4320,CHL.11_1,1994,1466646878.204231
4321,CHL.11_1,1995,1715783402.46643
4322,CHL.11_1,1996,1690951239.9879398
4323,CHL.11_1,1997,1788998224.97845
4324,CHL.11_1,2003,1592002757.86622
4325,CHL.11_1,2004,1900835007.64992
4326,CHL.11_1,2005,2322191261.52843
4327,CHL.11_1,2006,2926520507.4367504
4328,CHL.11_1,2007,2793336343.85547
4329,CHL.11_1,2008,2878171778.89444
4330,CHL.11_1,2009,2407534876.09912
4331,CHL.11_1,2010,1831327738.5063
4332,CHL.11_1,2011,2041666972.6599302
4333,CHL.11_1,2012,2173861505.88981
4334,CHL.11_1,2013,2216561908.0878
4335,CHL.11_1,2014,2006245855.4720402
4336,CHL.11_1,2015,2370292507.43961
4337,CHL.11_1,2016,2501165581.4964
4338,CHL.11_1,2017,2864866014.1625795
4339,CHL.11_1,2018,2935005440.1982703
4340,CHL.11_1,2019,2820870123.5464
4341,CHL.12_1,1960,987824080.440483
4342,CHL.12_1,1961,1010099748.95007
4343,CHL.12_1,1962,1224938007.586997
4344,CHL.12_1,1963,1117439295.3365881
4345,CHL.12_1,1964,1155595936.0464451
4346,CHL.12_1,1965,1121582441.3389
4347,CHL.12_1,1966,1254596207.3150399
4348,CHL.12_1,1967,1202121120.056256
4349,CHL.12_1,1968,1270587557.6006
4350,CHL.12_1,1969,1361012975.136416
4351,CHL.12_1,1970,1407129992.670083
4352,CHL.12_1,1971,1531727220.629996
4353,CHL.12_1,1972,1593049687.9345438
4354,CHL.12_1,1973,2107182199.11347
4355,CHL.12_1,1974,1846268950.764249
4356,CHL.12_1,1975,906093190.7267159
4357,CHL.12_1,1976,1189173616.853706
4358,CHL.12_1,1977,1471537699.952229
4359,CHL.12_1,1978,1527864732.923352
4360,CHL.12_1,1979,1874690371.336898
4361,CHL.12_1,1980,2203928938.513896
4362,CHL.12_1,1981,2430383799.4757338
4363,CHL.12_1,1982,1971849929.154102
4364,CHL.12_1,1983,1561460786.5561612
4365,CHL.12_1,1984,1403494677.05786
4366,CHL.12_1,1985,1224543491.627628
4367,CHL.12_1,1986,1279936263.67775
4368,CHL.12_1,1987,1420888154.799243
4369,CHL.12_1,1988,1625061102.511752
4370,CHL.12_1,1989,1670389917.4538841
4371,CHL.12_1,1990,1788091333.210826
4372,CHL.12_1,1991,2030704804.3161001
4373,CHL.12_1,1992,2478976940.076704
4374,CHL.12_1,1993,2471015411.929092
4375,CHL.12_1,1994,2942354768.264646
4376,CHL.12_1,1995,3638994017.631608
4377,CHL.12_1,1996,3517338455.4035196
4378,CHL.12_1,1997,3645441256.83471
4379,CHL.12_1,2003,3319880064.724863
4380,CHL.12_1,2004,4221258892.5053096
4381,CHL.12_1,2005,5354905592.789061
4382,CHL.12_1,2006,6823203316.917025
4383,CHL.12_1,2007,7006204049.3407545
4384,CHL.12_1,2008,7846482175.945309
4385,CHL.12_1,2009,6675753122.435452
4386,CHL.12_1,2010,6722425939.962727
4387,CHL.12_1,2011,7604765358.1433735
4388,CHL.12_1,2012,7774820804.184629
4389,CHL.12_1,2013,7891400016.996912
4390,CHL.12_1,2014,7304743462.132831
4391,CHL.12_1,2015,8338101285.21854
4392,CHL.12_1,2016,8401258575.669155
4393,CHL.12_1,2017,8834067119.904125
4394,CHL.12_1,2018,9829510122.323528
4395,CHL.12_1,2019,8949035927.648968
4396,CHL.13_1,1960,12459054299.345703
4397,CHL.13_1,1961,12473621705.677862
4398,CHL.13_1,1962,16611478573.470995
4399,CHL.13_1,1963,15923057703.332493
4400,CHL.13_1,1964,16517441123.048273
4401,CHL.13_1,1965,16917224087.52991
4402,CHL.13_1,1966,19578299857.67614
4403,CHL.13_1,1967,18531692851.646896
4404,CHL.13_1,1968,18173685240.8773
4405,CHL.13_1,1969,20299255493.931183
4406,CHL.13_1,1970,21220917913.10372
4407,CHL.13_1,1971,23998776665.41621
4408,CHL.13_1,1972,25000709289.255314
4409,CHL.13_1,1973,33079071311.078785
4410,CHL.13_1,1974,27195605385.29107
4411,CHL.13_1,1975,11379853806.784388
4412,CHL.13_1,1976,14435108913.797926
4413,CHL.13_1,1977,18734217691.236694
4414,CHL.13_1,1978,20731557673.513264
4415,CHL.13_1,1979,26264147551.524475
4416,CHL.13_1,1980,32219149575.5821
4417,CHL.13_1,1981,35464552531.15501
4418,CHL.13_1,1982,23712544343.338634
4419,CHL.13_1,1983,18296451735.465885
4420,CHL.13_1,1984,17166882553.686434
4421,CHL.13_1,1985,
4422,CHL.13_1,1986,
4423,CHL.13_1,1987,
4424,CHL.13_1,1988,
4425,CHL.13_1,1989,
4426,CHL.13_1,1990,
4427,CHL.13_1,1991,
4428,CHL.13_1,1992,
4429,CHL.13_1,1993,
4430,CHL.13_1,1994,
4431,CHL.13_1,1995,
4432,CHL.13_1,1996,
4433,CHL.13_1,1997,
4434,CHL.13_1,2003,
4435,CHL.13_1,2004,
4436,CHL.13_1,2005,
4437,CHL.13_1,2006,
4438,CHL.13_1,2007,
4439,CHL.13_1,2008,
4440,CHL.13_1,2009,
4441,CHL.13_1,2010,100272472626.1147
4442,CHL.13_1,2011,114607988740.31374
4443,CHL.13_1,2012,123381874094.93336
4444,CHL.13_1,2013,128842790001.84465
4445,CHL.13_1,2014,116304057454.3826
4446,CHL.13_1,2015,103097646074.59003
4447,CHL.13_1,2016,105375665055.04231
4448,CHL.13_1,2017,112307026559.469
4449,CHL.13_1,2018,118805986183.20691
4450,CHL.13_1,2019,109799869356.40309
4451,CHL.15_1,1960,887686144.35322
4452,CHL.15_1,1961,901138264.741624
4453,CHL.15_1,1962,1082669021.150688
4454,CHL.15_1,1963,1027260446.756115
4455,CHL.15_1,1964,1066633832.4311141
4456,CHL.15_1,1965,1075709088.743076
4457,CHL.15_1,1966,1276482470.98356
4458,CHL.15_1,1967,1237603083.269842
4459,CHL.15_1,1968,1021522087.9477
4460,CHL.15_1,1969,1087691043.243525
4461,CHL.15_1,1970,1103631192.76245
4462,CHL.15_1,1971,1265166508.998844
4463,CHL.15_1,1972,1329469076.899626
4464,CHL.15_1,1973,1865508055.837344
4465,CHL.15_1,1974,1615736880.67038
4466,CHL.15_1,1975,731037137.7029301
4467,CHL.15_1,1976,914405635.042445
4468,CHL.15_1,1977,1148989435.820504
4469,CHL.15_1,1978,1373191395.881646
4470,CHL.15_1,1979,1678277385.7822082
4471,CHL.15_1,1980,2180076743.306961
4472,CHL.15_1,1981,2276278114.8329697
4473,CHL.15_1,1982,1655622394.4863892
4474,CHL.15_1,1983,1258590819.802799
4475,CHL.15_1,1984,1203792961.029012
4476,CHL.15_1,1985,1040877657.783628
4477,CHL.15_1,1986,1095263866.857798
4478,CHL.15_1,1987,1193920312.948768
4479,CHL.15_1,1988,1285136372.405756
4480,CHL.15_1,1989,1401712158.02625
4481,CHL.15_1,1990,1439327653.0890129
4482,CHL.15_1,1991,1561494368.189848
4483,CHL.15_1,1992,1868798590.115355
4484,CHL.15_1,1993,1808096548.104256
4485,CHL.15_1,1994,2232689508.74795
4486,CHL.15_1,1995,2867629746.74304
4487,CHL.15_1,1996,2963123388.08288
4488,CHL.15_1,1997,3364891369.1164203
4489,CHL.15_1,2003,3523945818.71448
4490,CHL.15_1,2004,4417891154.28994
4491,CHL.15_1,2005,5112964812.5568
4492,CHL.15_1,2006,6575147623.929689
4493,CHL.15_1,2007,7408363730.97476
4494,CHL.15_1,2008,8194151410.8216
4495,CHL.15_1,2009,6887512973.1866
4496,CHL.15_1,2010,7529686877.74016
4497,CHL.15_1,2011,7523054535.33844
4498,CHL.15_1,2012,6193655854.1406
4499,CHL.15_1,2013,6577393952.26307
4500,CHL.15_1,2014,6028028857.88142
4501,CHL.15_1,2015,5187244978.31611
4502,CHL.15_1,2016,5157196369.53545
4503,CHL.15_1,2017,5943745390.08582
