,GID_0,year,gdp_usd
12094,PRT,2015,199394066525.44
12095,PRY,2015,36211447840.0971
12096,PSE,2015,13972400000.0
12097,PYF,2015,5325846361.81186
12098,QAT,2015,161739955576.923
12099,ROU,2015,177883883008.747
12100,RUS,2015,1363482182197.71
12101,RWA,2015,8544621756.79813
12102,SAU,2015,669484381328.891
12103,SDN,2015,84984666745.108
12104,SEN,2015,17774766696.1759
12105,SGP,2015,307998545269.398
12106,SLB,2015,1307909887.55212
12107,SLE,2015,4252029353.82191
12108,SLV,2015,23438240000.0
12109,SMR,2015,1419400403.82788
12110,SOM,2015,6984947145.09369
12111,SRB,2015,39655949731.3816
12112,SSD,2015,11997800760.2242
12113,STP,2015,259999643.047388
12114,SUR,2015,5126237646.22072
12115,SVK,2015,88900883130.8374
12116,SVN,2015,43107506024.3254
12117,SWE,2015,505103781349.757
12118,SWZ,2015,4063245671.29285
12119,SXM,2015,1417888712.18062
12120,SYC,2015,1391427967.33495
12121,SYR,2015,16468399173.0006
12122,TCA,2015,942070000.0
12123,TCD,2015,10950392256.9543
12124,TGO,2015,5755457836.01866
12125,THA,2015,401296238228.084
12126,TJK,2015,8271431932.39205
12127,TKM,2015,35799714285.7143
12128,TLS,2015,1595205100.0
12129,TON,2015,437003078.563584
12130,TTO,2015,27026080986.578
12131,TUN,2015,45779494041.9295
12132,TUR,2015,864313810469.009
12133,TUV,2015,36811936.0824587
12134,TZA,2015,47413919817.124
12135,UGA,2015,32387183730.1002
12136,UKR,2015,91030967789.0717
12137,URY,2015,57680327998.6689
12138,USA,2015,18206020741000.0
12139,UZB,2015,86196264741.8842
12140,VCT,2015,786555555.555555
12141,VEN,2015,
12142,VGB,2015,
12143,VIR,2015,3663000000.0
12144,VNM,2015,239258328381.741
12145,VUT,2015,730870802.967051
12146,WSM,2015,824150498.653536
12147,KSO,2015,6295848422.71573
12148,YEM,2015,42444489522.2303
12149,ZAF,2015,346709790458.563
12150,ZMB,2015,21251216798.7762
12151,ZWE,2015,19963120600.0
12152,ABW,2016,2983635195.53073
12153,AFG,2016,18116572399.1298
12154,AGO,2016,52761617225.9253
12155,ALB,2016,11861199830.8396
12156,AND,2016,2896611878.6258
12157,ARE,2016,369255326235.771
12158,ARG,2016,557532320662.955
12159,ARM,2016,10546136235.5219
12160,ASM,2016,671000000.0
12161,ATG,2016,1489692592.59259
12162,AUS,2016,1207580901578.72
12163,AUT,2016,395837353031.499
12164,AZE,2016,37866996882.9157
12165,BDI,2016,2644487776.50077
12166,BEL,2016,476062757356.927
12167,BEN,2016,11821065852.1271
12168,BFA,2016,12833363045.3367
12169,BGD,2016,265236390328.627
12170,BGR,2016,53964253211.84
12171,BHR,2016,32234973404.2553
12172,BHS,2016,11750800000.0
12173,BIH,2016,17116926327.6247
12174,BLR,2016,47723545321.259
12175,BLZ,2016,2240593542.9757
12176,BMU,2016,6899911000.0
12177,BOL,2016,33941126193.9219
12178,BRA,2016,1795693482652.52
12179,BRB,2016,4843300000.0
12180,BRN,2016,11400466356.3898
12181,BTN,2016,2158971711.31564
12182,BWA,2016,15082636722.902
12183,CAF,2016,1825018144.65595
12184,CAN,2016,1527994741907.43
12185,CHE,2016,687895460902.713
12186,,2016,9511207129.35458
12187,CHL,2016,249344864067.964
12188,CHN,2016,11233313730288.5
12189,CIV,2016,48407761031.9226
12190,CMR,2016,33814337044.3765
12191,COD,2016,37134801555.3322
12192,COG,2016,10931247264.8116
12193,COL,2016,282720100286.228
12194,COM,2016,1012835492.51575
12195,CPV,2016,1849789985.99572
12196,CRI,2016,58847019609.6549
12197,CUB,2016,91370407863.7
12198,CUW,2016,3024690188.01683
12199,CYM,2016,4909322237.28895
12200,CYP,2016,20952955488.0836
12201,CZE,2016,196272068576.338
12202,DEU,2016,3469853463945.53
12203,DJI,2016,2604955228.70117
12204,DMA,2016,576229629.62963
12205,DNK,2016,313115929314.339
12206,DOM,2016,75704647877.6559
12207,DZA,2016,160034212126.018
12208,ECU,2016,99937696000.0
12209,EGY,2016,332441717791.411
12210,ERI,2016,
12211,ESP,2016,1233554967011.68
12212,EST,2016,24072829276.7744
12213,ETH,2016,74296745207.8721
12214,FIN,2016,240771351298.833
12215,FJI,2016,4930213634.35692
12216,FRA,2016,2472964344587.17
12217,FRO,2016,2813278868.78208
12218,FSM,2016,332265200.0
12219,GAB,2016,14023890265.3665
12220,GBR,2016,2689106566899.61
12221,GEO,2016,15141598622.5692
12222,GHA,2016,56164928691.0359
12223,GIB,2016,
12224,GIN,2016,8595955600.36601
12225,GMB,2016,1484578885.97132
12226,GNB,2016,1179004911.26676
12227,GNQ,2016,11240808846.6928
12228,GRC,2016,193148146586.933
12229,GRD,2016,1061640740.74074
12230,GRL,2016,2707139544.46695
12231,GTM,2016,66053403469.0024
12232,GUM,2016,5901000000.0
12233,GUY,2016,4482697336.56174
12234,,2016,320860317562.562
12235,HND,2016,21717604952.1835
12236,HRV,2016,52512987755.9635
12237,HTI,2016,14069277532.5199
12238,HUN,2016,128609822750.039
12239,IDN,2016,931877364037.698
12240,IMN,2016,6846373276.59372
12241,IND,2016,2294796885682.55
12242,IRL,2016,298559265006.398
12243,IRN,2016,457954614593.746
12244,IRQ,2016,166602488747.885
12245,ISL,2016,20793168030.9524
12246,ISR,2016,322102790386.835
12247,ITA,2016,1877071687633.78
12248,JAM,2016,14077096714.1279
12249,JOR,2016,39892551126.7606
12250,JPN,2016,5003677627544.24
12251,KAZ,2016,137278320084.171
12252,KEN,2016,74815144163.8931
12253,KGZ,2016,6813095379.1187
12254,KHM,2016,20016747857.6367
12255,KIR,2016,178507954.868147
12256,KNA,2016,1007348148.14815
12257,KOR,2016,1499679823909.61
12258,KWT,2016,109406328917.014
12259,LAO,2016,15912495368.8717
12260,LBN,2016,51147308774.1294
12261,LBR,2016,3398419600.0
12262,LBY,2016,49912085228.2887
12263,LCA,2016,1865459259.25926
12264,LIE,2016,6237302033.50132
12265,LKA,2016,88012282205.8357
12266,LSO,2016,2131522791.45927
12267,LTU,2016,43047309305.7363
12268,LUX,2016,62216885435.9488
12269,LVA,2016,28083597512.4841
12270,,2016,45070808688.9611
12271,MAF,2016,
12272,MAR,2016,111572947004.917
12273,MCO,2016,6465645584.94877
12274,MDA,2016,7982450758.03213
12275,MDG,2016,11848613858.442
12276,MDV,2016,4409942623.38674
12277,MEX,2016,1112233497399.12
12278,MHL,2016,200716000.0
12279,MKD,2016,10672467073.2873
12280,MLI,2016,14026048335.7047
12281,MLT,2016,11668015565.8082
12282,MMR,2016,63216143490.1423
12283,MNE,2016,4376930578.32395
12284,MNG,2016,11181350649.3573
12285,MNP,2016,1230000000.0
12286,MOZ,2016,12069051237.1711
12287,MRT,2016,6398747592.13185
12288,MUS,2016,12594155464.4136
12289,MWI,2016,7909868618.46366
12290,MYS,2016,301256033870.334
12291,NAM,2016,10722018732.0936
12292,NCL,2016,8724568954.89799
12293,NER,2016,10398861981.7583
12294,NGA,2016,404649125252.16
12295,NIC,2016,13286101284.7856
12296,NLD,2016,784060430240.08
12297,NOR,2016,370956547619.048
12298,NPL,2016,24524109483.5293
12299,NRU,2016,97541943.0355053
12300,NZL,2016,188838342527.975
12301,OMN,2016,75128738621.5865
12302,PAK,2016,313630000130.435
12303,PAN,2016,57907700000.0
12304,PER,2016,191898104390.379
12305,PHL,2016,318627003012.52
12306,PLW,2016,298300000.0
12307,PNG,2016,20758876952.6232
12308,POL,2016,470024559642.469
12309,PRI,2016,104336700000.0
12310,PRK,2016,
12311,PRT,2016,206426152308.931
12312,PRY,2016,36089700222.9461
12313,PSE,2016,15405400000.0
12314,PYF,2016,5497036476.8031
12315,QAT,2016,151732181868.132
12316,ROU,2016,185287630540.431
12317,RUS,2016,1276786350881.14
12318,RWA,2016,8696069807.42495
12319,SAU,2016,665999879694.192
12320,SDN,2016,102943509633.573
12321,SEN,2016,19040312333.1864
12322,SGP,2016,319030057631.089
12323,SLB,2016,1379490304.2254
12324,SLE,2016,3862721266.02162
12325,SLV,2016,24191430000.0
12326,SMR,2016,1468342430.7393
12327,SOM,2016,7390796616.53029
12328,SRB,2016,40692661657.284
12329,SSD,2016,
12330,STP,2016,292267272.196925
12331,SUR,2016,3317421648.09918
12332,SVK,2016,89952699524.894
12333,SVN,2016,44766722790.5826
12334,SWE,2016,515654671469.547
12335,SWZ,2016,3816019193.16561
12336,SXM,2016,1427017201.87971
12337,SYC,2016,1458954073.30681
12338,SYR,2016,12598742889.2732
12339,TCA,2016,1032452000.0
12340,TCD,2016,10097778098.1707
12341,TGO,2016,6071167584.1951
12342,THA,2016,413366349747.508
12343,TJK,2016,6992416096.89018
12344,TKM,2016,36169428571.4286
12345,TLS,2016,1652603700.0
12346,TON,2016,420548712.433288
12347,TTO,2016,23713671528.1421
12348,TUN,2016,44360072680.4476
12349,TUR,2016,869682881593.041
12350,TUV,2016,41629064.2232388
12351,TZA,2016,49774409374.4538
12352,UGA,2016,29203988696.2626
12353,UKR,2016,93355869403.9223
12354,URY,2016,57480788380.312
12355,USA,2016,18695110842000.0
12356,UZB,2016,86138288632.5513
12357,VCT,2016,814303703.703704
12358,VEN,2016,
12359,VGB,2016,
12360,VIR,2016,3798000000.0
12361,VNM,2016,257096001177.982
12362,VUT,2016,780889605.899977
12363,WSM,2016,843924796.697421
12364,KSO,2016,6682677289.98994
12365,YEM,2016,31317824943.2073
12366,ZAF,2016,323585509674.481
12367,ZMB,2016,20958412538.3093
12368,ZWE,2016,20548678100.0
12369,ABW,2017,3092429050.27933
12370,AFG,2017,18753456506.5708
12371,AGO,2017,73690155046.555
12372,ALB,2017,13019726211.7369
12373,AND,2017,3000160414.63795
12374,ARE,2017,390516804016.501
12375,ARG,2017,643628393281.364
12376,ARM,2017,11527458709.0158
12377,ASM,2017,612000000.0
12378,ATG,2017,1531151851.85185
12379,AUS,2017,1326882104817.0
12380,AUT,2017,417261151844.977
12381,AZE,2017,40866627351.9817
12382,BDI,2017,2723586962.84034
12383,BEL,2017,502764720556.354
12384,BEN,2017,12701655845.9612
12385,BFA,2017,14106955615.3442
12386,BGD,2017,293754781336.0
12387,BGR,2017,59309748166.1179
12388,BHR,2017,35473776595.7447
12389,BHS,2017,12253500000.0
12390,BIH,2017,18326373366.1105
12391,BLR,2017,54725302249.8088
12392,BLZ,2017,2266664817.08822
12393,BMU,2017,7142316000.0
12394,BOL,2017,37508642170.767
12395,BRA,2017,2063514977334.32
12396,BRB,2017,4992300000.0
12397,BRN,2017,12128183904.4501
12398,BTN,2017,2591358114.48376
12399,BWA,2017,16105156375.533
12400,CAF,2017,2072349972.6818
12401,CAN,2017,1649265644244.09
12402,CHE,2017,695200833086.499
12403,,2017,9530244530.24453
12404,CHL,2017,276154259806.312
12405,CHN,2017,12310491333980.9
12406,CIV,2017,52512344033.7688
12407,CMR,2017,36098547033.1655
12408,COD,2017,38019264794.8263
12409,COG,2017,11834406800.8818
12410,COL,2017,311866875135.578
12411,COM,2017,1077439756.12221
12412,CPV,2017,1996741539.95088
12413,CRI,2017,60516044657.2254
12414,CUB,2017,96850649691.7406
12415,CUW,2017,3033433248.15988
12416,CYM,2017,5166281305.12522
12417,CYP,2017,22870678689.4802
12418,CZE,2017,218628940951.675
12419,DEU,2017,3690849152517.65
12420,DJI,2017,2762581334.22612
12421,DMA,2017,521551851.851852
12422,DNK,2017,332121063806.391
12423,DOM,2017,79998046305.79
12424,DZA,2017,170096988531.906
12425,ECU,2017,104295862000.0
12426,EGY,2017,248362771739.13
12427,ERI,2017,
12428,ESP,2017,1313245330197.65
12429,EST,2017,26924385103.0659
12430,ETH,2017,81770886825.6048
12431,FIN,2017,255647979916.471
12432,FJI,2017,5353469171.0611
12433,FRA,2017,2595151045197.65
12434,FRO,2017,2980057377.87967
12435,FSM,2017,366666800.0
12436,GAB,2017,14929487485.1623
12437,GBR,2017,2680148052335.3
12438,GEO,2017,16242645072.2881
12439,GHA,2017,60405920071.5652
12440,GIB,2017,
12441,GIN,2017,10324668271.1032
12442,GMB,2017,1504909462.69521
12443,GNB,2017,1350177012.24273
12444,GNQ,2017,12200913887.6419
12445,GRC,2017,199844406013.531
12446,GRD,2017,1125685185.18519
12447,GRL,2017,2851613679.03433
12448,GTM,2017,71653754066.2763
12449,GUM,2017,6013000000.0
12450,GUY,2017,4748174334.14044
12451,,2017,341273289534.466
12452,HND,2017,23136247990.5977
12453,HRV,2017,56061675144.3829
12454,HTI,2017,15093357143.2889
12455,HUN,2017,143112196040.326
12456,IDN,2017,1015618744159.73
12457,IMN,2017,6979791187.12712
12458,IND,2017,2651474262735.28
12459,IRL,2017,337241811320.896
12460,IRN,2017,486630147094.486
12461,IRQ,2017,187217660050.676
12462,ISL,2017,24728285177.4603
12463,ISR,2017,358245427458.541
12464,ITA,2017,1961796197354.36
12465,JAM,2017,14808985171.3441
12466,JOR,2017,41608435915.493
12467,JPN,2017,4930837369151.42
12468,KAZ,2017,166805788827.233
12469,KEN,2017,82036510877.2599
12470,KGZ,2017,7702938379.42036
12471,KHM,2017,22177200588.1826
12472,KIR,2017,188540710.231323
12473,KNA,2017,1058366666.66667
12474,KOR,2017,1623074183501.9
12475,KWT,2017,120687539805.505
12476,LAO,2017,17071162084.4067
12477,LBN,2017,53027680685.9038
12478,LBR,2017,3390703400.0
12479,LBY,2017,67157451661.405
12480,LCA,2017,1996711111.11111
12481,LIE,2017,6474308717.85289
12482,LKA,2017,94376237797.2367
12483,LSO,2017,2306185472.14868
12484,LTU,2017,47758736931.7801
12485,LUX,2017,65712180342.9836
12486,LVA,2017,30483806017.8318
12487,,2017,50383871120.8733
12488,MAF,2017,
12489,MAR,2017,118540573367.844
12490,MCO,2017,6431271365.08338
12491,MDA,2017,9519053158.46404
12492,MDG,2017,13176313593.5509
12493,MDV,2017,4816426259.51373
12494,MEX,2017,1190721475958.84
12495,MHL,2017,212701200.0
12496,MKD,2017,11307067069.6658
12497,MLI,2017,15365713048.1993
12498,MLT,2017,13484541925.7714
12499,MMR,2017,66055090634.4518
12500,MNE,2017,4856599480.79882
12501,MNG,2017,11480847740.736
12502,MNP,2017,1560000000.0
12503,MOZ,2017,13264640645.7768
12504,MRT,2017,6800135898.28827
12505,MUS,2017,13713506130.6081
12506,MWI,2017,8943543677.18899
12507,MYS,2017,319109094160.343
12508,NAM,2017,12895153160.466
12509,NCL,2017,9174048681.98577
12510,NER,2017,11185104251.6785
12511,NGA,2017,375745731053.427
12512,NIC,2017,13785924374.2151
12513,NLD,2017,833869641687.06
12514,NOR,2017,401745275035.261
12515,NPL,2017,28971588880.3546
12516,NRU,2017,109355638.866955
12517,NZL,2017,206556258844.567
12518,OMN,2017,80856697009.1027
12519,PAK,2017,339205534861.1
12520,PAN,2017,62202700000.0
12521,PER,2017,211007984080.911
12522,PHL,2017,328480736798.792
12523,PLW,2017,285600000.0
12524,PNG,2017,22742699138.356
12525,POL,2017,524641206566.631
12526,PRI,2017,103445500000.0
12527,PRK,2017,
12528,PRT,2017,221357874718.93
12529,PRY,2017,38997129473.5558
12530,PSE,2017,16128000000.0
12531,PYF,2017,5833352692.7995
12532,QAT,2017,161099122225.275
12533,ROU,2017,210147163769.848
12534,RUS,2017,1574199360089.0
12535,RWA,2017,9252834120.39358
12536,SAU,2017,714994694991.651
12537,SDN,2017,129718581297.431
12538,SEN,2017,20996562943.5979
12539,SGP,2017,343272878686.388
12540,SLB,2017,1469789119.08756
12541,SLE,2017,3719443418.26155
12542,SLV,2017,24979190000.0
12543,SMR,2017,1528621195.4832
12544,SOM,2017,8252394373.29875
12545,SRB,2017,44179075778.9267
12546,SSD,2017,
12547,STP,2017,322002845.229335
12548,SUR,2017,3591679430.99988
12549,SVK,2017,95649966260.9802
12550,SVN,2017,48589100043.0954
12551,SWE,2017,541018749769.097
12552,SWZ,2017,4402969225.92165
12553,SXM,2017,1353212141.44053
12554,SYC,2017,1529773473.31153
12555,SYR,2017,16369724424.2585
12556,TCA,2017,1022365000.0
12557,TCD,2017,10000394381.0177
12558,TGO,2017,6387424239.8801
12559,THA,2017,456356813536.764
12560,TJK,2017,7536403146.65439
12561,TKM,2017,37926285714.2857
12562,TLS,2017,1598208400.0
12563,TON,2017,460374354.847247
12564,TTO,2017,24040299977.8745
12565,TUN,2017,42163530590.9462
12566,TUR,2017,858988492853.742
12567,TUV,2017,45276595.3533146
12568,TZA,2017,53274884532.7886
12569,UGA,2017,30744473841.424
12570,UKR,2017,112090505081.739
12571,URY,2017,65006047680.3225
12572,USA,2017,19477336549000.0
12573,UZB,2017,62081322740.0162
12574,VCT,2017,844037037.037037
12575,VEN,2017,
12576,VGB,2017,
12577,VIR,2017,3794000000.0
12578,VNM,2017,281353605986.903
12579,VUT,2017,880061833.690341
12580,WSM,2017,884844384.463214
12581,KSO,2017,7180764703.35718
12582,YEM,2017,26842228828.5629
12583,ZAF,2017,381448814654.62
12584,ZMB,2017,25873601260.8353
12585,ZWE,2017,17584890936.6523
12586,ABW,2018,3276184357.5419
12587,AFG,2018,18053222734.8881
12588,AGO,2018,79450688232.0011
12589,ALB,2018,15156424015.1977
12590,AND,2018,3218418631.67579
12591,ARE,2018,427049432149.345
12592,ARG,2018,524819892360.176
12593,ARM,2018,12457940694.7395
12594,ASM,2018,639000000.0
12595,ATG,2018,1661529629.62963
12596,AUS,2018,1429733668185.91
12597,AUT,2018,454991174096.102
12598,AZE,2018,47112470051.7701
12599,BDI,2018,2667182199.51333
12600,BEL,2018,543299066998.902
12601,BEN,2018,14262408079.7014
12602,BFA,2018,15890066221.2882
12603,BGD,2018,321379127909.353
12604,BGR,2018,66370132238.3914
12605,BHR,2018,37802005319.1489
12606,BHS,2018,12653600000.0
12607,BIH,2018,20484053868.9246
12608,BLR,2018,60031173807.7196
12609,BLZ,2018,2292787335.62452
12610,BMU,2018,7225977000.0
12611,BOL,2018,40287647930.5355
12612,BRA,2018,1916933898038.36
12613,BRB,2018,5110250000.0
12614,BRN,2018,13566937673.7966
12615,BTN,2018,2583335723.83252
12616,BWA,2018,17031943186.1353
12617,CAF,2018,2220979146.11241
12618,CAN,2018,1725329192783.02
12619,CHE,2018,725568717468.001
12620,,2018,10422948632.4216
12621,CHL,2018,295857562826.427
12622,CHN,2018,13894907857925.9
12623,CIV,2018,58522477744.5444
12624,CMR,2018,39973842087.2242
12625,COD,2018,47568210009.8172
12626,COG,2018,14773806078.1348
12627,COL,2018,334198218100.719
12628,COM,2018,1188797449.96029
12629,CPV,2018,2205099506.99994
12630,CRI,2018,62420164991.5374
12631,CUB,2018,100050036096.123
12632,CUW,2018,3046364819.53197
12633,CYM,2018,5530178440.71376
12634,CYP,2018,25523485042.6265
12635,CZE,2018,249000540729.179
12636,DEU,2018,3974443355019.6
12637,DJI,2018,2913466732.12507
12638,DMA,2018,554770370.37037
12639,DNK,2018,356841216410.068
12640,DOM,2018,85555390139.118
12641,DZA,2018,174910684781.571
12642,ECU,2018,107562008000.0
12643,EGY,2018,262588632526.73
12644,ERI,2018,
12645,ESP,2018,1421702715218.04
12646,EST,2018,30624720196.229
12647,ETH,2018,84269196625.8784
12648,FIN,2018,275708001767.843
12649,FJI,2018,5581425324.91185
12650,FRA,2018,2790956878746.66
12651,FRO,2018,3188600927.46688
12652,FSM,2018,401932300.0
12653,GAB,2018,16867326401.9626
12654,GBR,2018,2871340347581.79
12655,GEO,2018,17596922469.9152
12656,GHA,2018,67298913752.0241
12657,GIB,2018,
12658,GIN,2018,11857030367.2441
12659,GMB,2018,1670671327.81651
12660,GNB,2018,1504630233.68158
12661,GNQ,2018,13097012124.2267
12662,GRC,2018,212049447242.111
12663,GRD,2018,1166514814.81481
12664,GRL,2018,3055782146.15957
12665,GTM,2018,73328365862.4329
12666,GUM,2018,6056000000.0
12667,GUY,2018,4787637005.53562
12668,,2018,361731070995.726
12669,HND,2018,24067750760.499
12670,HRV,2018,61481309636.1289
12671,HTI,2018,16403864522.0538
12672,HUN,2018,160565642983.587
12673,IDN,2018,1042271532988.63
12674,IMN,2018,7491654051.07858
12675,IND,2018,2702929641707.38
12676,IRL,2018,386693357874.056
12677,IRN,2018,329691934144.504
12678,IRQ,2018,227367469034.031
12679,ISL,2018,26260850582.0687
12680,ISR,2018,376691526553.276
12681,ITA,2018,2091932426266.98
12682,JAM,2018,15730792835.5811
12683,JOR,2018,43370860704.2254
12684,JPN,2018,5040880939324.86
12685,KAZ,2018,179339977690.485
12686,KEN,2018,92202979985.2863
12687,KGZ,2018,8271106235.41552
12688,KHM,2018,24571753583.3935
12689,KIR,2018,196501525.688652
12690,KNA,2018,1076240740.74074
12691,KOR,2018,1725373496825.43
12692,KWT,2018,138202535799.918
12693,LAO,2018,18141651381.3884
12694,LBN,2018,54901519155.5556
12695,LBR,2018,3422754800.0
12696,LBY,2018,76686048497.4801
12697,LCA,2018,2057066666.66667
12698,LIE,2018,6692620691.84146
12699,LKA,2018,94493871200.7869
12700,LSO,2018,2556247291.99785
12701,LTU,2018,53751411409.4447
12702,LUX,2018,71000359760.4611
12703,LVA,2018,34429023435.0211
12704,,2018,55190661339.7796
12705,MAF,2018,
12706,MAR,2018,127341147581.818
12707,MCO,2018,7182444409.54069
12708,MDA,2018,11253727815.4762
12709,MDG,2018,13760033282.2925
12710,MDV,2018,5404344159.49959
12711,MEX,2018,1256300182983.65
12712,MHL,2018,219430038.452148
12713,MKD,2018,12683068114.2388
12714,MLI,2018,17070867589.9055
12715,MLT,2018,15404393365.2073
12716,MMR,2018,67855845007.3168
12717,MNE,2018,5506942238.35668
12718,MNG,2018,13178094720.4986
12719,MNP,2018,1301000000.0
12720,MOZ,2018,15017358750.6113
12721,MRT,2018,7473550557.07378
12722,MUS,2018,14735695930.9727
12723,MWI,2018,9880675785.93057
12724,MYS,2018,358788845712.53
12725,NAM,2018,13682018827.0434
12726,NCL,2018,9896402283.68587
12727,NER,2018,12837307496.8797
12728,NGA,2018,421739251509.08
12729,NIC,2018,13025234958.647
12730,NLD,2018,914043438179.607
12731,NOR,2018,439788625883.8
12732,NPL,2018,33111525183.2178
12733,NRU,2018,130995566.30391
12734,NZL,2018,211886686924.483
12735,OMN,2018,91505851755.5267
